loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
8000,8000,7650.003956, 60 months,17.14,199.43,E,E3,4 years,RENT,43000,Source Verified,Fully Paid,n,23.5,0,0,,,13,0,13427,64.8,29,f,0,0,10412.6,9956.91,7999.98,2412.62,0,0,0,3437.9,0,,1,INDIVIDUAL
28000,28000,25650.00164, 60 months,14.91,664.8,D,D2,10+ years,RENT,67100,Verified,Fully Paid,n,17.56,0,1,,,6,0,33683,70.6,19,f,0,0,36503.61,33439.63,28000,8503.61,0,0,0,17236.48,0,,1,INDIVIDUAL
16000,16000,16000, 36 months,13.8,545.29,C,C4,4 years,MORTGAGE,80000,Verified,Fully Paid,n,5.47,0,3,46,,5,0,200,1.7,20,f,0,0,16184.43,16184.43,16000,184.43,0,0,0,16185.14,0,,1,INDIVIDUAL
30000,30000,29900, 60 months,11.11,653.92,B,B5,10+ years,MORTGAGE,240000,Verified,Current,n,10.49,0,0,,,10,0,52435,63.2,24,f,1979.6,1972.74,37190.29,37066.72,28020.4,9169.89,0,0,0,653.92,0,,1,INDIVIDUAL
4500,4500,4500, 36 months,13.8,153.37,C,C4,3 years,OWN,48000,Source Verified,Fully Paid,n,12.93,1,2,9,,6,0,11092,41.4,20,f,0,0,5519.66652,5519.67,4500,1019.67,0,0,0,158.52,0,,1,INDIVIDUAL
10175,10175,10175, 60 months,14.91,241.59,D,D2,10+ years,MORTGAGE,35500,Source Verified,Fully Paid,n,17.98,1,2,16,,6,0,7222,48.1,31,f,0,0,14340.72518,14340.73,10175,4165.73,0,0,0,2513.36,0,,1,INDIVIDUAL
14000,14000,14000, 60 months,14.91,332.4,D,D2,< 1 year,MORTGAGE,48000,Not Verified,Charged Off,n,4.35,0,2,,,5,0,6294,41.1,12,f,0,0,11145.48,11145.48,5697.81,4272.96,0,1174.71,11.7471,35.4,0,,1,INDIVIDUAL
12000,12000,11950, 36 months,11.11,393.5,B,B5,1 year,RENT,95500,Source Verified,Fully Paid,n,10.15,1,2,13,,7,0,7255,65.4,21,f,0,0,13300.53,13245.1,12000.03,1300.5,0,0,0,8220.68,0,,1,INDIVIDUAL
2000,2000,2000, 36 months,5.42,60.32,A,A1,2 years,RENT,37000,Source Verified,Fully Paid,n,17.81,0,0,,,6,0,1271,10,6,f,0,0,2076.14,2076.14,2000,76.14,0,0,0,705.41,0,,1,INDIVIDUAL
6200,6200,6150, 60 months,18.62,159.54,F,F2,< 1 year,OWN,69996,Verified,Fully Paid,n,16.89,3,0,15,,16,0,7835,50.2,36,f,0,0,9181.176947,9107.18,6200,2981.18,0,0,0,2657.04,0,,1,INDIVIDUAL
16000,16000,15950, 60 months,17.51,402.05,E,E4,6 years,MORTGAGE,145000,Source Verified,Fully Paid,n,9.49,1,1,3,,14,0,4938,58.1,32,f,0,0,23504.96155,23431.53,16000,7504.96,0,0,0,5870.18,0,,1,INDIVIDUAL
24000,24000,23900, 36 months,7.29,744.24,A,A4,< 1 year,RENT,60000,Verified,Fully Paid,n,16.66,0,0,27,,5,0,8349,39,16,f,0,0,26789.03464,26677.4,24000,2789.03,0,0,0,772.25,0,,1,INDIVIDUAL
20000,20000,19950, 60 months,17.14,498.56,E,E3,10+ years,MORTGAGE,48012,Verified,Current,n,13.82,2,0,13,,13,0,14890,66.2,36,f,1490.77,1486.99,28375.42,28304.59,18509.21,9866.21,0,0,0,498.56,0,,1,INDIVIDUAL
20000,20000,19600, 36 months,10,645.35,B,B2,1 year,RENT,45600,Verified,Fully Paid,n,13.47,0,0,79,,9,0,28157,41.8,21,f,0,0,20642.01,20229.15,20000,642.01,0,0,0,18715.9,0,,1,INDIVIDUAL
30000,30000,29875, 36 months,7.29,930.3,A,A4,10+ years,MORTGAGE,128474,Verified,Fully Paid,n,8.01,0,0,,,12,0,23026,11.2,18,f,0,0,33483.83814,33344.32,30000,3483.84,0,0,0,985.22,0,,1,INDIVIDUAL
1700,1700,1700, 36 months,11.11,55.75,B,B5,< 1 year,RENT,17688,Source Verified,Fully Paid,n,11.47,1,1,9,,9,0,1707,81.3,18,f,0,0,1982.49,1982.49,1700,282.49,0,0,0,544.79,0,,1,INDIVIDUAL
17000,17000,16975, 60 months,15.65,410.26,D,D4,8 years,MORTGAGE,148000,Verified,Current,n,20.08,0,1,,,16,0,68629,51,34,f,1231.69,1229.86,23327.36,23293.08,15768.35,7559.01,0,0,0,410.26,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,10.74,216.13,B,B4,10+ years,MORTGAGE,100000,Source Verified,Current,n,3.86,0,2,,,6,0,4674,52.5,20,f,639.95,639.95,12314.99,12314.99,9360.05,2954.94,0,0,0,216.13,0,,1,INDIVIDUAL
16000,16000,16000, 60 months,17.14,398.85,E,E3,8 years,RENT,83202,Verified,Fully Paid,n,9.23,0,0,27,,23,0,14984,44.1,43,f,0,0,21769.43,21769.43,16000,5769.43,0,0,0,9830.07,0,,1,INDIVIDUAL
12000,12000,11144.02793, 36 months,14.91,415.46,D,D2,1 year,RENT,130000,Verified,Fully Paid,n,0.5,1,0,12,,5,0,1146,6.4,32,f,0,0,14952.52352,13706.2,12000,2952.52,0,0,0,429.78,0,,1,INDIVIDUAL
1000,1000,1000, 36 months,7.29,31.01,A,A4,n/a,RENT,22000,Source Verified,Fully Paid,n,4.04,0,0,,,3,0,565,37.7,3,f,0,0,1053.75,1053.75,1000,53.75,0,0,0,776.08,0,,1,INDIVIDUAL
6000,6000,6000, 60 months,15.28,143.63,D,D3,3 years,MORTGAGE,47500,Source Verified,Fully Paid,n,14.15,0,0,50,,7,0,96,3,14,f,0,0,8560.336261,8560.34,6000,2530.34,30,0,0,1512.35,0,,1,INDIVIDUAL
12000,12000,11950, 60 months,14.91,284.92,D,D2,10+ years,MORTGAGE,73000,Verified,Fully Paid,n,7.79,0,1,,,3,0,25434,75.5,20,f,0,0,15117.11,15054.18,12000.01,3117.1,0,0,0,2865.25,0,,1,INDIVIDUAL
16000,16000,15950, 60 months,11.11,348.76,B,B5,7 years,RENT,45000,Source Verified,Fully Paid,n,21.97,0,0,,,7,0,11371,77.7,19,f,0,0,20279.5553,20216.26,16000,4279.56,0,0,0,6712.94,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,9.63,160.47,B,B1,2 years,MORTGAGE,50000,Source Verified,Fully Paid,n,6.91,0,0,55,,7,0,10719,37.5,12,f,0,0,5772.1,5772.1,5000,772.1,0,0,0,485.94,0,,1,INDIVIDUAL
13800,13800,13750, 60 months,13.06,314.42,C,C2,< 1 year,MORTGAGE,55000,Verified,Current,n,6.28,0,1,,,6,0,1995,23.5,11,f,984.72,981.18,17823.34,17758.72,12815.28,5008.06,0,0,0,314.42,0,,1,INDIVIDUAL
17500,17500,14639.52703, 60 months,19.36,457.44,F,F4,2 years,OWN,36000,Source Verified,Fully Paid,n,19.5,0,1,29,,11,0,20134,90.3,28,f,0,0,26729.58799,20175.24,17500,9229.59,0,0,0,6152.95,0,,1,INDIVIDUAL
4200,4200,4100, 36 months,7.29,130.25,A,A4,< 1 year,MORTGAGE,51000,Verified,Fully Paid,n,17.18,3,0,4,,8,0,2995,53.5,31,f,0,0,4679.9,4568.44,4200,479.9,0,0,0,657.88,0,,1,INDIVIDUAL
15000,15000,14925, 36 months,7.29,465.15,A,A4,< 1 year,RENT,62004,Verified,Fully Paid,n,5.5,0,0,,,15,0,9703,21.5,40,f,0,0,16449.96,16367.71,15000,1449.96,0,0,0,5654.79,0,,1,INDIVIDUAL
20000,20000,16448.95363, 60 months,16.02,486.58,D,D5,< 1 year,MORTGAGE,90000,Source Verified,Fully Paid,n,9.11,0,0,,,9,0,17906,69.9,26,f,0,0,28857.40002,21795.43,20000,8857.4,0,0,0,474.72,0,,1,INDIVIDUAL
2700,2700,2700, 36 months,7.29,83.73,A,A4,3 years,RENT,26000,Not Verified,Fully Paid,n,2.26,0,0,,,3,0,1560,19.5,7,f,0,0,3012.594521,3012.59,2700,312.59,0,0,0,175.29,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,16.77,213.24,E,E2,2 years,RENT,36000,Not Verified,Fully Paid,n,14.47,0,0,,,3,0,6782,99.7,5,f,0,0,6860.46,6860.46,5999.99,860.47,0,0,0,2939.19,0,,1,INDIVIDUAL
12000,12000,11950, 36 months,7.29,372.12,A,A4,2 years,RENT,84695,Source Verified,Fully Paid,n,1.53,0,0,,,6,0,3349,18.1,29,f,0,0,13165.22,13110.36,12000,1165.22,0,0,0,5365.82,0,,1,INDIVIDUAL
13000,13000,13000, 36 months,14.54,447.73,D,D1,5 years,OWN,47000,Not Verified,Fully Paid,n,23.08,0,1,32,,13,0,18325,53.8,30,f,0,0,16154.6803,16154.68,13000,3132.29,22.39,0,0,484.13,0,,1,INDIVIDUAL
4000,4000,3910.453469, 36 months,7.66,124.72,A,A5,10+ years,MORTGAGE,43200,Not Verified,Charged Off,n,20.92,1,0,21,,4,0,594,20.5,16,f,0,0,660.57,548.33,398.99,97.93,0,163.65,1.62,124.72,0,,1,INDIVIDUAL
15000,15000,14097.38753, 36 months,6.92,462.61,A,A3,10+ years,OWN,51500,Not Verified,Fully Paid,n,13.14,0,3,,,21,0,16428,28.2,47,f,0,0,16116.45,15016.34,15000,1116.45,0,0,0,9179.76,0,,1,INDIVIDUAL
22750,22750,4750, 60 months,13.06,518.34,C,C2,9 years,MORTGAGE,72000,Verified,Fully Paid,n,14.22,0,0,,,11,0,26406,60.2,30,f,0,0,23483.12,4902.44,22750,733.12,0,0,0,22449.92,0,,1,INDIVIDUAL
13200,13200,12950, 36 months,10.74,430.53,B,B4,< 1 year,RENT,90000,Not Verified,Fully Paid,n,3.55,0,0,,,3,0,5246,86.4,6,f,0,0,14016.92,13751.44,13200,816.92,0,0,0,288.08,0,,1,INDIVIDUAL
7000,7000,7000, 36 months,12.68,234.79,C,C1,2 years,OWN,40000,Not Verified,Fully Paid,n,16.8,0,2,,114,9,1,7614,88.5,16,f,0,0,8446.290498,8446.29,7000,1446.29,0,0,0,260.26,0,,1,INDIVIDUAL
4400,4400,4400, 60 months,10.37,94.3,B,B3,4 years,RENT,45168,Not Verified,Current,n,21.07,0,0,,,3,0,16636,72.3,13,f,286.94,286.94,5361.16,5361.16,4113.06,1248.1,0,0,0,94.3,0,,1,INDIVIDUAL
15350,15350,15350, 60 months,14.91,364.46,D,D2,10+ years,MORTGAGE,86000,Not Verified,Fully Paid,n,18.01,0,0,,,9,0,47275,96.3,26,f,0,0,21713.472,21713.47,15350,6363.47,0,0,0,3171.23,0,,1,INDIVIDUAL
35000,35000,4450, 60 months,12.68,790.64,C,C1,3 years,MORTGAGE,101000,Verified,Fully Paid,n,10.16,0,2,,,9,0,13190,19.5,35,f,0,0,47007.67789,5970.99,35000,12007.68,0,0,0,2865.98,0,,1,INDIVIDUAL
4000,4000,4000, 60 months,12.68,90.36,C,C1,< 1 year,OWN,30000,Not Verified,Charged Off,n,1.12,0,3,,,5,0,981,28.9,19,f,0,0,2323.18,2323.18,1300.07,858.73,0,164.38,5.03,90.36,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,5.42,120.64,A,A1,10+ years,MORTGAGE,53532,Not Verified,Fully Paid,n,14.28,0,0,,,8,0,45934,67.1,21,f,0,0,4342.164809,4342.16,4000,342.16,0,0,0,129.96,0,,1,INDIVIDUAL
21600,21600,21525, 60 months,12.68,487.94,C,C1,2 years,MORTGAGE,118000,Source Verified,Charged Off,n,16.52,0,0,,,17,0,20424,35.2,48,f,0,0,13988.84,13940.25,8036.05,5137.08,0,815.71,8.157100006,63.3,0,,1,INDIVIDUAL
12800,12800,12750, 36 months,6.92,394.76,A,A3,10+ years,MORTGAGE,100000,Not Verified,Fully Paid,n,9.77,0,0,,,10,0,25740,31,28,f,0,0,14210.24553,14154.74,12800,1410.25,0,0,0,403.85,0,,1,INDIVIDUAL
2100,2100,2100, 36 months,7.66,65.48,A,A5,1 year,MORTGAGE,72000,Not Verified,Fully Paid,n,18.87,0,1,,,15,0,26521,52.2,39,f,0,0,2355.615039,2355.62,2100,255.62,0,0,0,77.42,0,,1,INDIVIDUAL
17325,17325,17300, 60 months,18.62,445.81,F,F2,9 years,RENT,35004,Verified,Charged Off,n,19.4,0,0,,,10,0,16206,93.8,13,f,0,0,7435.31,7424.61,2844.74,3758.96,0,831.61,7.54,488.57,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,14.17,171.31,C,C5,10+ years,MORTGAGE,69000,Not Verified,Fully Paid,n,9.34,4,3,3,,7,0,955,59.7,31,f,0,0,6179.700563,6179.7,5000,1164.7,15,0,0,204.25,0,,1,INDIVIDUAL
24175,24175,22733.30494, 36 months,11.11,792.72,B,B5,9 years,MORTGAGE,95000,Verified,Charged Off,n,29.6,0,0,,,8,0,27188,94.4,34,f,0,0,24422.09,22524.15,19538.12,4242.7,0,641.27,6.412699997,35.42,0,,1,INDIVIDUAL
4800,4800,4550, 36 months,10.37,155.72,B,B3,< 1 year,RENT,45000,Not Verified,Fully Paid,n,18.45,0,0,,,11,0,7962,77.3,15,f,0,0,5569.23,5279.17,4800,769.23,0,0,0,1214.21,0,,1,INDIVIDUAL
18000,18000,16867.67178, 36 months,7.66,561.24,A,A5,8 years,OWN,72000,Verified,Fully Paid,n,13.96,0,0,42,,10,0,2484,23.9,19,f,0,0,20201.76412,18786.99,18000,2201.76,0,0,0,581.82,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,16.4,245.32,E,E1,10+ years,OWN,85000,Not Verified,Current,n,5.99,0,2,33,,13,0,11948,45.1,27,f,727.7,727.7,13961.48,13961.48,9272.34,4689.14,0,0,0,245.32,0,,1,INDIVIDUAL
13800,13800,13750, 60 months,13.43,317.04,C,C3,3 years,RENT,38004,Source Verified,Fully Paid,n,10.2,0,2,,,5,0,10438,41.6,6,f,0,0,16956.06,16894.69,13800,3156.06,0,0,0,9676.81,0,,1,INDIVIDUAL
5200,5200,5150, 36 months,10.74,169.61,B,B4,5 years,RENT,38000,Not Verified,Fully Paid,n,18.69,0,1,,,4,0,6145,81.9,6,f,0,0,5648.59,5594.26,5200,448.59,0,0,0,3959.04,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,17.88,253.29,E,E5,6 years,MORTGAGE,60000,Not Verified,Fully Paid,n,13.9,0,0,,,3,0,24082,90.5,5,f,0,0,14261.65137,14261.65,10000,4261.65,0,0,0,5167.35,0,,1,INDIVIDUAL
30000,30000,25171.48562, 60 months,19.74,790.49,F,F5,10+ years,MORTGAGE,248004,Source Verified,Fully Paid,n,15.61,0,2,24,,13,0,29223,42,37,f,0,0,47312.81999,36069.53,30000,17312.82,0,0,0,3835.87,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,10.37,97.33,B,B3,1 year,RENT,42000,Not Verified,Charged Off,n,3.34,0,1,,,4,0,6048,51.3,5,f,0,0,245.06,245.06,45.29,51.63,14.93590314,133.21,1.21,112.33,0,,1,INDIVIDUAL
6000,6000,5811.173348, 36 months,7.29,186.06,A,A4,9 years,MORTGAGE,70200,Not Verified,Fully Paid,n,1.5,0,0,38,,7,0,3355,14.3,23,f,0,0,6697.118633,6463,6000,697.12,0,0,0,194.2,0,,1,INDIVIDUAL
35000,35000,33676.69839, 60 months,15.65,844.64,D,D4,4 years,RENT,205000,Verified,Fully Paid,n,2.55,1,1,13,,15,0,1418,5.4,27,f,0,0,48524.00109,46098.05,35000,13524,0,0,0,12061.91,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,5.79,303.27,A,A2,10+ years,RENT,43000,Verified,Fully Paid,n,17.25,0,0,,,8,0,2961,2.3,11,f,0,0,10915.77449,10915.77,10000,915.77,0,0,0,322.74,0,,1,INDIVIDUAL
20000,20000,19975, 60 months,16.02,486.58,D,D5,4 years,MORTGAGE,94000,Verified,Charged Off,n,15.34,0,0,32,,12,0,29472,49.8,28,f,0,0,10119.05,10106.5,4688.28,4554.75,0,876.02,8.28,51.56,0,,1,INDIVIDUAL
11200,11200,10900, 36 months,10.74,365.3,B,B4,< 1 year,RENT,80000,Verified,Fully Paid,n,9.31,0,0,,,5,0,12007,69.4,8,f,0,0,12902.6,12556.91,11200.01,1702.59,0,0,0,4528.39,0,,1,INDIVIDUAL
1500,1500,1500, 36 months,10.37,48.67,B,B3,7 years,MORTGAGE,80000,Not Verified,Fully Paid,n,15.99,0,2,,,15,0,19772,54.6,29,f,0,0,1751.465273,1751.47,1500,251.47,0,0,0,50.06,0,,1,INDIVIDUAL
30000,30000,30000, 60 months,10.37,642.89,B,B3,10+ years,MORTGAGE,180000,Source Verified,Current,n,6.15,0,0,,,12,0,19115,30.1,28,f,1903.07,1903.07,36633.85,36633.85,28096.93,8536.92,0,0,0,642.89,0,,1,INDIVIDUAL
14000,14000,13950, 60 months,10,297.46,B,B2,3 years,MORTGAGE,50000,Source Verified,Fully Paid,n,6.22,0,0,,,6,0,1242,12.3,9,f,0,0,17557.05968,17494.37,14000,3557.06,0,0,0,2177.48,0,,1,INDIVIDUAL
25000,25000,20886.69425, 60 months,17.51,628.2,E,E4,5 years,RENT,180000,Source Verified,Fully Paid,n,10.25,0,0,76,,6,0,35998,92.3,22,f,0,0,37526.85,28812.48,25000,12526.85,0,0,0,4232.25,0,,1,INDIVIDUAL
12050,12050,12050, 60 months,11.11,262.66,B,B5,6 years,RENT,48276.8,Not Verified,Fully Paid,n,11.43,0,0,,,7,0,9991,70.9,23,f,0,0,14456.26,14456.26,12050,2406.26,0,0,0,7903.04,0,,1,INDIVIDUAL
8875,8875,8312.825256, 36 months,7.66,276.73,A,A5,8 years,MORTGAGE,30996,Not Verified,Fully Paid,n,29.07,0,3,,,15,0,10855,25.2,45,f,0,0,9960.208676,9261.02,8875,1085.21,0,0,0,289.28,0,,1,INDIVIDUAL
10375,10375,10269.63853, 36 months,5.42,312.91,A,A1,10+ years,MORTGAGE,42000,Source Verified,Fully Paid,n,10.91,0,0,,,10,0,1498,6.5,22,f,0,0,11263.30531,11139.67,10375,888.31,0,0,0,328.12,0,,1,INDIVIDUAL
7125,7125,7125, 36 months,15.28,247.97,D,D3,1 year,RENT,22800,Source Verified,Fully Paid,n,16.11,0,1,,,7,0,3907,63,9,f,0,0,8279.01,8279.01,7124.99,1139.03,14.99879018,0,0,4793.9,0,,1,INDIVIDUAL
6500,6500,6250, 36 months,10.37,210.87,B,B3,6 years,RENT,30000,Verified,Fully Paid,n,7.36,0,0,,,3,0,6272,64.7,5,f,0,0,7589.883007,7297.91,6500,1089.88,0,0,0,218.27,0,,1,INDIVIDUAL
18000,18000,18000, 60 months,17.88,455.91,E,E5,4 years,RENT,140000,Source Verified,Current,n,10.65,1,3,15,,10,0,4094,44.5,20,f,1349.05,1349.05,25946.75,25946.75,16650.96,9295.79,0,0,0,455.91,0,,1,INDIVIDUAL
22100,22100,20726.50497, 36 months,7.29,685.32,A,A4,10+ years,MORTGAGE,72000,Verified,Fully Paid,n,8.4,0,0,,,6,0,21691,43.4,12,f,0,0,24670.09367,22972.3,22100,2570.09,0,0,0,696.13,0,,1,INDIVIDUAL
24000,24000,22489.24614, 36 months,10.74,782.78,B,B4,1 year,MORTGAGE,80000,Verified,Charged Off,n,28.98,0,0,,,6,0,47505,93.7,32,f,0,0,24805.02,22824.54,20179.08,4075.01,0,550.93,5.388400001,782.78,0,,1,INDIVIDUAL
7000,7000,6725, 36 months,11.11,229.54,B,B5,1 year,RENT,99000,Not Verified,Fully Paid,n,3.13,0,0,72,,4,0,7650,70.8,12,f,0,0,7624.55,7324.96,7000,624.55,0,0,0,23.26,0,,1,INDIVIDUAL
1500,1500,1500, 36 months,14.17,51.4,C,C5,10+ years,RENT,54000,Source Verified,Fully Paid,n,12.42,0,3,76,118,12,1,5262,94,13,f,0,0,1684.67,1684.67,1500,184.67,0,0,0,1122.29,0,,1,INDIVIDUAL
5800,5800,5800, 36 months,13.06,195.6,C,C2,3 years,RENT,27252,Not Verified,Fully Paid,n,21.31,0,2,37,,4,0,5786,82.7,8,f,0,0,6280.99,6280.99,5800,480.99,0,0,0,3970.63,0,,1,INDIVIDUAL
5000,5000,5000, 60 months,15.65,120.67,D,D4,10+ years,MORTGAGE,58800,Not Verified,Fully Paid,n,9.39,2,0,8,,3,0,0,0,23,f,0,0,7090.117079,7090.12,5000,2090.12,0,0,0,1672,0,,1,INDIVIDUAL
5000,5000,4750, 36 months,7.66,155.9,A,A5,3 years,RENT,78000,Source Verified,Fully Paid,n,20.15,0,0,,,17,0,17300,65.7,54,f,0,0,5535.34,5258.5,5000,535.34,0,0,0,1964.7,0,,1,INDIVIDUAL
2000,2000,2000, 36 months,10.74,65.24,B,B4,6 years,MORTGAGE,70000,Not Verified,Fully Paid,n,13.7,1,0,17,,7,0,12835,86.7,14,f,0,0,2116.2,2116.2,2000,116.2,0,0,0,1725.75,0,,1,INDIVIDUAL
16000,16000,4150, 60 months,10.74,345.81,B,B4,3 years,OWN,65000,Source Verified,Fully Paid,n,7.77,0,0,,,15,0,7223,40.4,48,f,0,0,17762.42,4607.37,16000,1762.42,0,0,0,5519.3,0,,1,INDIVIDUAL
35000,35000,34950, 36 months,9.63,1123.29,B,B1,10+ years,MORTGAGE,95000,Source Verified,Fully Paid,n,13.28,0,1,,,9,0,9523,19.5,20,f,0,0,39758.09,39701.31,35000,4758.09,0,0,0,483.34,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,13.06,134.9,C,C2,10+ years,OWN,49200,Not Verified,Fully Paid,n,4.02,0,3,39,,9,0,4604,51.7,30,f,0,0,4854.954223,4854.95,4000,854.95,0,0,0,139.23,0,,1,INDIVIDUAL
6000,6000,5950, 36 months,10,193.61,B,B2,10+ years,MORTGAGE,185000,Source Verified,Fully Paid,n,8.74,1,1,23,,9,0,105730,86.7,24,f,0,0,6967.180833,6909.12,6000,967.18,0,0,0,207.83,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,14.91,173.11,D,D2,4 years,MORTGAGE,64312,Verified,Fully Paid,n,18.3,0,1,,88,8,1,8418,96.8,12,f,0,0,5604.16,5604.16,5000,604.16,0,0,0,3875.3,0,,1,INDIVIDUAL
6000,6000,6000, 60 months,7.29,119.63,A,A4,6 years,RENT,60000,Not Verified,Fully Paid,n,11.4,0,0,,,7,0,2396,9.4,34,f,0,0,6271.14,6271.14,6000,271.14,0,0,0,3065.81,0,,1,INDIVIDUAL
16000,16000,16000, 60 months,14.91,379.89,D,D2,3 years,RENT,32000,Verified,Charged Off,n,14.44,0,0,,,4,0,18768,59.3,8,f,0,0,7539.72,7539.72,3622.82,3205.84,0,711.06,6.91,379.89,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,15.65,349.85,D,D4,5 years,MORTGAGE,300000,Source Verified,Fully Paid,n,13.98,1,0,20,,9,0,0,0,27,f,0,0,10382.72,10382.72,10000,382.72,0,0,0,9685.65,0,,1,INDIVIDUAL
10950,10950,10323.4773, 36 months,7.29,339.56,A,A4,7 years,OWN,34000,Not Verified,Fully Paid,n,28.84,0,1,,,7,0,3567,16.2,29,f,0,0,11884.83,11110.38,10950.01,934.82,0,0,0,6117.78,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,14.17,102.79,C,C5,3 years,MORTGAGE,108000,Not Verified,Charged Off,n,21.53,0,2,,,12,0,29375,94.5,44,f,0,0,1023.9,1023.9,707.83,316.07,0,0,0,102.79,0,,1,INDIVIDUAL
5000,5000,4950, 36 months,11.11,163.96,B,B5,10+ years,RENT,24000,Source Verified,Charged Off,n,21,0,2,26,,6,0,3458,48,9,f,0,0,3606.64,3570.54,2837.08,745.4,0,24.16,0,163.96,0,,1,INDIVIDUAL
9250,9250,8953.56, 36 months,10.74,301.7,B,B4,< 1 year,OWN,19200,Verified,Charged Off,n,12.63,0,0,,,5,0,1999,58.8,9,f,0,0,1509.13,1464.96,659.25,243.76,0,606.12,213.12,517.79,0,,1,INDIVIDUAL
11700,11700,11650, 36 months,13.06,394.56,C,C2,6 years,RENT,35000,Not Verified,Fully Paid,n,24.45,0,0,,,22,0,21045,57.5,26,f,0,0,13830.88,13771.79,11699.99,2130.89,0,0,0,5167.82,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,16.77,213.24,E,E2,2 years,MORTGAGE,72000,Source Verified,Fully Paid,n,7,0,1,32,,3,0,2,0.2,9,f,0,0,7206.92,7206.92,6000,1206.92,0,0,0,3596.08,0,,1,INDIVIDUAL
20000,20000,16369.73646, 60 months,14.17,467.13,C,C5,4 years,MORTGAGE,65600,Verified,Current,n,5.23,0,1,59,,13,0,8459,19.1,30,f,1375.28,1371.69,26615.87,19968.36,18624.73,7991.14,0,0,0,467.13,0,,1,INDIVIDUAL
10000,10000,9950, 36 months,12.68,335.41,C,C1,< 1 year,RENT,54000,Verified,Fully Paid,n,7.24,0,0,35,,8,0,9901,85.4,13,f,0,0,12065.72181,12005.39,10000,2065.72,0,0,0,373.97,0,,1,INDIVIDUAL
8000,8000,8000, 60 months,15.28,191.5,D,D3,4 years,OWN,120000,Source Verified,Fully Paid,n,13.71,0,1,,,14,0,21747,97.5,31,f,0,0,11392.17979,11392.18,8000,3392.18,0,0,0,1675.32,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,13.8,102.25,C,C4,3 years,MORTGAGE,45000,Source Verified,Fully Paid,n,8.43,0,2,,,25,0,610,3,36,f,0,0,3679.242384,3679.24,3000,679.24,0,0,0,107.63,0,,1,INDIVIDUAL
2000,2000,2000, 36 months,14.17,68.53,C,C5,5 years,OWN,25000,Source Verified,Fully Paid,n,0.72,1,1,18,,2,0,95,13.6,3,f,0,0,2465.370131,2465.37,2000,465.37,0,0,0,73.28,0,,1,INDIVIDUAL
21000,21000,20975, 60 months,14.91,498.6,D,D2,4 years,RENT,41721.6,Verified,Charged Off,n,9.64,1,1,22,,10,0,0,0,13,f,0,0,13126.55,13111.01,6507.95,5760.88,24.914,832.81,8.34,1207.52,0,,1,INDIVIDUAL
15000,15000,14317.02618, 36 months,7.29,465.15,A,A4,10+ years,RENT,45000,Verified,Fully Paid,n,8.61,0,1,,,13,0,857,3.1,27,f,0,0,15589.46,14745.23,15000,589.46,0,0,0,12803.26,0,,1,INDIVIDUAL
20000,20000,17724.90426, 60 months,10.74,432.26,B,B4,2 years,MORTGAGE,73500,Verified,Current,n,3.07,0,0,,,5,0,17797,62.2,12,f,1275.27,1275.27,24636.78,20941.14,18724.73,5912.05,0,0,0,432.26,0,,1,INDIVIDUAL
2500,2500,2500, 36 months,7.29,77.53,A,A4,3 years,RENT,150000,Not Verified,Charged Off,n,15.95,0,0,,,7,0,4168,44.3,31,f,0,0,1940.36,1940.36,572.46,122.34,0,1245.56,134.95,77.53,0,,1,INDIVIDUAL
16000,16000,13613.86083, 60 months,15.28,383,D,D3,10+ years,MORTGAGE,36077.28,Not Verified,Fully Paid,n,15.33,0,0,50,108,10,1,11011,59.8,25,f,0,0,22202.01209,17603.68,16000,6202.01,0,0,0,22.11,0,,1,INDIVIDUAL
20000,20000,19045.77961, 36 months,10.37,648.83,B,B3,4 years,RENT,120000,Source Verified,Fully Paid,n,10.44,0,1,,,10,0,8000,44.2,23,f,0,0,22451.94,21162.42,20000,2451.94,0,0,0,11426.24,0,,1,INDIVIDUAL
